contrast	contrast_pretty	channel	frequency_hz	time_s	difference_db	in_corrected_cluster
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.8	-0.44326713681221	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.8	-0.387873275635334	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.8	-0.370640601103122	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.8	-0.359146007408316	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.84	0.211996548594191	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.84	-1.99912487869509	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.84	-4.22196626090086	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.84	-4.14231644341579	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.84	-2.6921354669791	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.84	-1.39289296662005	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.84	-0.760606762308341	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.84	-0.699124209009684	1
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.84	-0.72780109082277	1
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.84	-0.622493269924934	1
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.84	-0.503730799716253	1
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.84	-0.409646725998475	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.84	-0.253066316533547	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.84	-0.134665678040339	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.88	0.211085941132086	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.88	-1.93308963827216	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.88	-4.01268180560034	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.88	-3.86210657269336	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.88	-2.48857728621134	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.88	-1.35320645742691	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.88	-0.650634797039227	1
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.88	-0.427514483650716	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.88	-0.451970608331836	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.88	-0.432832902440658	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.88	-0.39715325130293	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.88	-0.326219987554046	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.88	-0.196153099003893	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.88	-0.078044168651104	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.92	0.229197821078392	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.92	-1.84872015307729	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.92	-3.84048232092307	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.92	-3.66348276401942	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.92	-2.18262694890683	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.92	-1.02665223507211	1
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.92	-0.393921706252373	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.92	-0.20538930541191	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.92	-0.166873516228337	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.92	-0.124637004059668	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.92	-0.0982592763880698	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.92	-0.041025730709617	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.92	0.0887586775665673	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.92	0.0951790204988076	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	0.96	0.2684073068309	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	0.96	-1.75053339480208	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	0.96	-3.67476895680794	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	0.96	-3.46828306201272	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	0.96	-1.83439962383216	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	0.96	-0.630440444040757	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	0.96	-0.298889494984626	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	0.96	-0.265920782748323	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	0.96	-0.113698764883268	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	0.96	0.0598769311148387	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	0.96	0.197416615063468	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	0.96	0.256903786928608	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	0.96	0.268202444753395	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	0.96	0.22523648936588	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	1	0.32555973639067	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	1	-1.64591424152828	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	1	-3.50886750565125	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	1	-3.19957190809342	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	1	-1.58481518064554	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	1	-0.449647354203849	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	1	-0.245746124643259	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	1	-0.373866809102205	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	1	-0.409720025096948	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	1	-0.289643385375922	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	1	-0.11015145566601	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	1	-0.0066663150030833	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	1	-0.0393889898864123	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	1	-0.0376601732121064	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	1.04	0.395704274871745	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	1.04	-1.5452330238544	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	1.04	-3.32136092850795	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	1.04	-2.89772076474933	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	1.04	-1.41475204894176	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	1.04	-0.477492459978049	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	1.04	-0.228048226160284	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	1.04	-0.284893070798717	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	1.04	-0.370492329319509	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	1.04	-0.382808226948747	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	1.04	-0.382118161615486	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	1.04	-0.333574084708324	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	1.04	-0.183109093744021	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	1.04	-0.0641758513565247	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	1.08	0.473773572450647	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	1.08	-1.4365726116185	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	1.08	-3.11159809205968	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	1.08	-2.65819576411293	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	1.08	-1.27071214288634	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	1.08	-0.432060124209294	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	1.08	-0.254189832422596	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	1.08	-0.273260857193516	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	1.08	-0.283326717523428	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	1.08	-0.287026185255784	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	1.08	-0.274666205550043	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	1.08	-0.268679087695021	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	1.08	-0.289267372626525	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	1.08	-0.260163200302766	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	1.12	0.551609122839112	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	1.12	-1.32273585306337	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	1.12	-2.89409044127052	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	1.12	-2.4898251767915	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	1.12	-1.18900889935545	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	1.12	-0.374301577855546	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	1.12	-0.155564265755507	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	1.12	-0.2097163192498	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	1.12	-0.206369846772689	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	1.12	-0.140741112212149	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	1.12	-0.135995944854445	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	1.12	-0.165986971356548	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	1.12	-0.166831664741039	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	1.12	-0.191036273223849	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	1.16	0.624956469409741	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	1.16	-1.22472670029562	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	1.16	-2.71886345427125	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	1.16	-2.38703649777632	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	1.16	-1.18326520203398	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	1.16	-0.38825958290209	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	1.16	-0.13926191176646	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	1.16	-0.202002625661687	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	1.16	-0.232641720427917	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	1.16	-0.167109419878286	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	1.16	-0.087436000816524	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	1.16	-0.118479853352675	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	1.16	-0.183614001824306	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	1.16	-0.244654382220828	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	1.2	0.689278379799082	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	1.2	-1.15123939958329	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	1.2	-2.60555317367499	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	1.2	-2.30204743175552	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	1.2	-1.17121614903926	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	1.2	-0.381417945027351	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	1.2	-0.226323765057784	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	1.2	-0.359248020113088	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	1.2	-0.35894540998225	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	1.2	-0.289898946093252	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	1.2	-0.222758791803454	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	1.2	-0.14696777303918	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	1.2	-0.0809988827587893	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	1.2	0.0278488839618289	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	1.24	0.736363035555069	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	1.24	-1.10346667869733	1
Probe_minus_Ignore	Probe - Ignore	TP7	8	1.24	-2.55011748816245	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	1.24	-2.19745055557444	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	1.24	-1.06802269314917	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	1.24	-0.312180648629482	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	1.24	-0.204409693869261	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	1.24	-0.294076468938818	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	1.24	-0.257216636664592	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	1.24	-0.115470666724902	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	1.24	-0.0558574059261725	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	1.24	-0.139109007727641	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	1.24	-0.215766434271175	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	1.24	-0.296318751258346	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	1.28	0.756708826583165	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	1.28	-1.07467394264845	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	1.28	-2.54003871140034	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	1.28	-2.10206904262304	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	1.28	-0.955999118849062	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	1.28	-0.27654316304968	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	1.28	-0.155585502274334	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	1.28	-0.225549791294795	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	1.28	-0.23066279408522	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	1.28	-0.180970093217463	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	1.28	-0.124084993032739	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	1.28	-0.0941521521084584	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	1.28	-0.0940211491587643	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	1.28	-0.0376639717545074	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	1.32	0.744857608412321	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	1.32	-1.0458831351537	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	1.32	-2.54038225286282	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	1.32	-2.04098391817444	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	1.32	-0.909682676196098	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	1.32	-0.276443570171698	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	1.32	-0.139211950107263	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	1.32	-0.19702653773129	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	1.32	-0.217125034103027	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	1.32	-0.193928507514871	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	1.32	-0.221559800064335	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	1.32	-0.267945642654712	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	1.32	-0.300508995844911	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	1.32	-0.246514633620301	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	1.36	0.70254758072014	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	1.36	-1.01380433108156	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	1.36	-2.49631604294364	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	1.36	-1.98547942048082	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	1.36	-0.912065388491521	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	1.36	-0.26949323914372	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	1.36	-0.0828545991188059	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	1.36	-0.0897881414633817	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	1.36	-0.185719919176056	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	1.36	-0.233267630951909	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	1.36	-0.250897749112203	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	1.36	-0.241541845509066	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	1.36	-0.146553481857364	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	1.36	-0.114080419907203	0
Probe_minus_Ignore	Probe - Ignore	TP7	4	1.4	0.638313952905054	0
Probe_minus_Ignore	Probe - Ignore	TP7	6	1.4	-0.971326330318474	0
Probe_minus_Ignore	Probe - Ignore	TP7	8	1.4	-2.44352708584987	1
Probe_minus_Ignore	Probe - Ignore	TP7	10	1.4	-1.96442440539025	1
Probe_minus_Ignore	Probe - Ignore	TP7	12	1.4	-0.873620498065765	1
Probe_minus_Ignore	Probe - Ignore	TP7	14	1.4	-0.124967146951419	0
Probe_minus_Ignore	Probe - Ignore	TP7	16	1.4	0.155761502683163	0
Probe_minus_Ignore	Probe - Ignore	TP7	18	1.4	0.155606096610427	0
Probe_minus_Ignore	Probe - Ignore	TP7	20	1.4	0.0698180132044049	0
Probe_minus_Ignore	Probe - Ignore	TP7	22	1.4	0.0496390612724309	0
Probe_minus_Ignore	Probe - Ignore	TP7	24	1.4	-0.00131615623831749	0
Probe_minus_Ignore	Probe - Ignore	TP7	26	1.4	-0.0343492823438003	0
Probe_minus_Ignore	Probe - Ignore	TP7	28	1.4	-0.0211273306407608	0
Probe_minus_Ignore	Probe - Ignore	TP7	30	1.4	0.0939778729449385	0
